Study,Study_ID,Group,Drug,Control,MID,Day,Size
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-05,3,166.28
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-05,7,257.99
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-05,10,267.54
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-05,14,211.46
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-05,17,264.26
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-05,21,283.57
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-05,24,679.72
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-05,28,411.91
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-06,0,107.2
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-06,3,113.21
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-06,7,137.93
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-06,10,136.97
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-06,14,127.6
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-06,17,210.09
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-06,21,189.28
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-06,24,205.01
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-06,28,217.81
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-08,0,137.64
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-08,3,134.35
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-08,7,202.96
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-08,10,213.21
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-08,14,158.82
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-08,17,293.85
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-08,21,243.32
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-08,24,357.34
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-08,28,271.66
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-09,0,259.66
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-09,3,355.74
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-09,7,372.89
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-09,10,444.12
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-09,14,302.69
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-09,17,456.34
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-09,21,494.86
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-09,24,706.99
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-09,28,412.78
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-17,0,295.73
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-17,3,211.51
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-17,7,300.74
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-17,10,263.59
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-17,14,227.54
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-17,17,247.68
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-17,21,258.7
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-17,24,437.74
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-17,28,294.99
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-20,0,201.47
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-20,3,196.79
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-20,7,200.86
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-20,10,184.89
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-20,14,83.45
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-20,17,118.5
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-20,21,169.23
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-20,24,195.74
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-20,28,275.33
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-22,0,118.93
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-22,3,175.45
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-22,7,149.07
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-22,10,365.42
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-22,14,260.14
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-22,17,409.78
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-22,21,243.89
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-22,24,350.44
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-22,28,305.57
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-24,0,143.35
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-24,3,247.39
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-24,7,198.46
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-24,10,417.73
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-24,14,205.55
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-24,17,161.64
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-24,21,107
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-24,24,106.02
TM00298,JW223_03TPR1996F,Group 2 Docetaxel,Docetaxel,0,996-24,28,106.69
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-001,0,103.82
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-001,3,156.05
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-001,7,182.28
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-001,10,195.14
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-001,14,230.16
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-001,17,340.87
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-001,21,431.22
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-001,24,439.69
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-001,28,674.1
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-002,0,102.55
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-002,3,120.64
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-002,7,83.29
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-002,10,103.17
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-002,14,126.19
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-002,17,136.03
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-002,21,295.94
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-002,24,328.67
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-002,28,523.83
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-004,0,81.2
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-004,3,76.13
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-004,7,99.33
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-004,10,134.29
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-004,14,172.67
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-004,17,130.89
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-004,21,203.78
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-004,24,206.42
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-004,28,329.13
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-005,0,120.25
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-005,3,150.65
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-005,7,173.68
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-005,10,117.34
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-005,14,227.48
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-005,17,203.79
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-005,21,283.26
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-005,24,284.57
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-005,28,377.4
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-013,0,153.54
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-013,3,160.36
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-013,7,231.77
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-013,10,224.31
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-013,14,366.04
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-013,17,467.47
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-013,21,683.22
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-013,24,799.48
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-013,28,852.62
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-014,0,158.56
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-014,3,202.34
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-014,7,299.62
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-014,10,343.82
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-014,14,519.39
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-014,17,521.42
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-014,21,492.72
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-014,24,502.95
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-014,28,861.54
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-017,0,96.53
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-017,3,140.11
TM00335,JW224_01TOV1828,GRP2 - Docetaxel,Docetaxel,0,828-017,7,192.24
